BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Vázquez Montalbán, Manuel: La soledad del mánager. Barcelona: Planeta, 1988.	Vázquez Montalbán, Manuel	La soledad del mánager	1977	Primera edición	Ficción	Escrito	Libro	Novela	España				yogur es como la violeta de los alimentos. La mano firmante mostraba parte de la selva pilosa que Argemí escondía a lo largo y ancho de su cuerpo de hombre-lobo traicionado por una carita de niño con gafas. El marco merecía ser el despacho de unas granjas para señoras desocupadas en la era de la pérgola y el tenis. Rosas las paredes forradas de raso, blanco el techo levemente estucado y pendiente del cuadrado de una lámpara cenital de cristal grabado con el vuelo de unos pájaros opacos. También grabado el cristal que respaldaba un mueble bar al que sólo faltaba la presencia de Ella Rames con los hombros desnudos, y los ojos vaselinados
Vázquez Montalbán, Manuel: La soledad del mánager. Barcelona: Planeta, 1988.	Vázquez Montalbán, Manuel	La soledad del mánager	1977	Primera edición	Ficción	Escrito	Libro	Novela	España				de la burguesía merece morir con el estómago lleno de champán Krugg del 72 y los ojos velados por los vapores de los especiales Davidoff. Cada mañana desayuno tres suficientes canapés de caviar iraní y una copa de champán francés con zumo de naranja. Luego o nado en la piscina cubierta de casa o juego al tenis en mi pista o me voy a jugar al golf. Cuando llega el buen tiempo hago vela deportiva durante la semana y los fines de semana saco el yate para las amistades y disfruto del placer de ser impotentemente envidiado. Nunca como rutinariamente, Carvalho, ¡nunca! Ningún sentido merece ser tratado rutinariamente porque
Vázquez Montalbán, Manuel: La soledad del mánager. Barcelona: Planeta, 1988.	Vázquez Montalbán, Manuel	La soledad del mánager	1977	Primera edición	Ficción	Escrito	Libro	Novela	España				humores en el centro de la frente despellejada, de algún punto oculto en la selva del cabello brotaba un manantial de sangre semicoagulada en una sien. Se levantó la camisa y una morada oscuridad le había crecido sobre los dos costados. Se bajó los pantalones. Sus testículos se habían hinchado como si fueran pelotas de tenis negras. Acabó de quitarse los pantalones, llenó el bidet de agua fría y sumergió sus partes. Llamaron a la puerta. Gritó a Charo que no abriera. Dispuso una pequeña toalla como un apósito empapado entre sus piernas, se subió los pantalones, fue a la cocina a coger unas gruesas tijeras y avanzó
Vargas Llosa, Mario: La tía Julia y el escribidor. Barcelona: Seix Barral, 1996.	Vargas Llosa, Mario	La tía Julia y el escribidor	1977	Primera edición	Ficción	Escrito	Libro	Novela	Perú	Andina			la vista en un punto, la desviaba, la regresaba, volvía a apartarla, como buscando algo imposible de encontrar. Era el muchacho más apuesto de la tierra, un joven dios bruñido por la intemperie —hacía tabla aun en los meses más húmedos del invierno y descollaba también en el basquet, el tenis, la natación y el fulbito—, al que los deportes habían modelado un cuerpo de esos que el Negro Humilla llamaba "locura de maricones": ni gota de grasa, espaldas anchas que descendían en una tersa línea de músculos  hasta la cintura de avispa y unas largas piernas duras y ágiles que habrían hecho
«&#34;Apostar por Tarradellas es apostar por un caballo muerto&#34;». Triunfo. Madrid: Prensa Periódica, 1977-07-09.		Triunfo	1977	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Ignoro si habrá aplicado su método durante las negociaciones madrileñas. Tarradellas es un jugador de fondo de pista de tenis y Suárez un tenista de fortuna, un tenista que juega sobre la red. Tarradellas tiene psicología de jugador de "manilla", el más popular juego de cartas de las tabernas de Catalunya. Suárez es un jugador de póker convencido de su buena estrella. Ambos bandos sabían lo que querían y uno de ellos,
«&#34;Lolita&#34;». Triunfo. Madrid: Ed. Prensa Periódica, 1977-07-16.		Triunfo	1977	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				, tan fructífera para la literatura, de escritores perpetuamente expatriados, escritores idóneos para la distanciación de su propia materia, temática y lenguaje. El no va más de esta tipología lo compone Kafka, el judío que vivía en Praga y escribía en alemán. Pero le va a la zaga este Nabokov entomólogo, experto en tenis, escritor lírico en ruso y tremendamente cínico en inglés, tan experto en códigos lingüísticos que nunca sacralizó ninguno.
«COPA DE EUROPA: INGLATERRA VENCIÓ A ESPAÑA POR 3-0». ABC. Madrid: Prensa Española, S.A., 1978-01-14.		ABC	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	TENIS
«COPA DE EUROPA: INGLATERRA VENCIÓ A ESPAÑA POR 3-0». ABC. Madrid: Prensa Española, S.A., 1978-01-14.		ABC	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Atlanta, Georgia (Estados Unidos), 13. (Alfil.) El norteamericano Jimmy Connors, reciente vencedor del torneo de maestros de tenis, ha vencido al español Manuel Orantes, por dos «sets» a cero, en encuentro de exhibición disputado anoche en Atlanta.
Nieva, Francisco: Delirio del amor hostil o el barrio de Doña Benita. Toledo: Junta Castilla-La Mancha, 1991.	Nieva, Francisco	Delirio del amor hostil o el barrio de Doña Benita	1978	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estrenada en el teatro Bellas Artes de Madrid el 24 de enero de 1978. En Teatro Completo, volumen 2	COCONITO.— ¡Huy! ¿Nuevo dices? Pues ¡nada de eso, Maderillo! Para mí que tú no sabes, por años pocos que aún tienes, lo que en un tiempo se llamaba hotelito particular y casa barata cuando Don Alfonso XIII iba vestido de blanca momia a jugar al tenis. Era el andurrial más digno. Y, de dos casas, en una había piano y en otra loro. Allí entré yo de niñera a los quince de mi edad y me lo recorrí entero dando vaivén a las criaturas. Mil veces me hubiera preñado yo de no ser estéril como una mujer divina. Por
Galeano, Eduardo: Días y noches de amor y de guerra. Barcelona: Laia, 1979.	Galeano, Eduardo	Días y noches de amor y de guerra	1978	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Uruguay	Río de la Plata		Premio Casa de las Américas, 1978. Se trata de una serie de fragmentos de pensamientos o recuerdos del autor, un texto que bordea la ficción pero que no encaja en las categorías de novela o relatos.	Pero una noche, todavía no sé cómo, nos encontramos cantando y bailando en plena carretera, frente al cuartel más grande de Buenos Aires. Eric, campeón de tenis que perdía siempre, giraba como un trompo; Acha y el Gordo brincaban abrazados y proclamaban la candidatura de Vicente al gobierno de todos los imperios, monarquías y repúblicas; Vicente se revolcaba y saltaba y se rompía una pata gritando qué bella es la vida. Helena y yo nos celebrábamos como un cumpleaños.
«Agresividad deportiva». Revista Hoy. Santiago de Chile: 1978-02-07.		Revista Hoy	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	estudiantes. A través de la Dirección de Deportes y Recreación y con la asesoría del técnico en educación física y entrenador de fútbol de Washington Urrutia, se puso en marcha el programa que seguía la ruta del que aplicaba la UC. Bajo un lema ("Campaña del Universitario Físicamente Apto") se construyeron canchas de tenis, dos piscinas y se arregló la pista del estadio de la universidad. Los deportistas de alto nivel fueron incorporados mediante becas deportivas.
Tusquets, Esther: El mismo mar de todos los veranos. Barcelona: Editorial Anagrama, S.A., 1990.	Tusquets, Esther	El mismo mar de todos los veranos	1978	Primera edición	Ficción	Escrito	Libro	Novela	España				, decoradores, yeseros y anticuarios, el renacuajo morenucho y zanquilargo, demasiado flaco, demasiado oscuro, y con algo indefinido que rompía invariablemente la armonía del gesto y la figura, algo siempre escaso o excesivo, era arrastrada a modistas especializadas en ropas infantiles, peluqueras francesas, zapaterías de lujo, a clases de tenis y de danza, a horribles fiestas infantiles, todas las niñitas con faldas muy huecas y calcetinitos blancos, viendo actuar a unos payasos tristísimos y a unos danzarines folklóricos de pantalones de pana remendada —ellos— y bombachas atadas a la altura de las rodillas, para que no se les vieran las piernas entre el revoloteo
«Ecclestone compra el GP de Alemania». El País. Madrid: Diario El País, S.A., 1978-01-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Bernie Ecclestone, presidente de la Federación Internacional de Constructores de Automóviles y patrón de la escudería Brabham con Lauda, ha comprado el Gran Premio de Alemania de fórmula 1. Este es el primer acto de un desarrollo similar al que se sigue en tenis: un circuito dirigido por los mismos participantes.
«Victorias de Connors y Gottfried». El País. Madrid: Diario El País, S.A., 1978-01-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: comenzó el Masters
«Borg-Okker, Connors-Gerulaitis, semifinales». El País. Madrid: Diario El País, S.A., 1978-07-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis
Arenas Luque, Fermín V.: Cómo era Buenos Aires. Buenos Aires: Plus Ultra, 1979.	Arenas Luque, Fermín V.	Cómo era Buenos Aires	1979	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata		Exordio	el humo de los cigarrillos que oscurecían el ambiente pequeño, pero que no impedía contemplar la belleza y elegancia de las lujosas mujeres hasta de renombre social o artístico y a esa juventud que llevaba sobre sus espaldas notables apellidos o eran los ídolos de los deportes de mayor difusión entonces: la equitación, la natación y el tenis.
«Una obra en el Bancalari». Clarín. Buenos Aires: 1979-04-25.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	general del directorio del Cinturón Ecológico-Area Metropolitana sociedad del Estado, doctor Roberto Azareto, anunció que pasado mañana será inaugurado en Bancalari un predio de aproximadamente 7 hectáreas, sobre el cual se desarrolló la construcción de una infraestructura deportiva y de esparcimiento. "Ella comprende —manifestó el doctor Azareto— seis canchas de tenis, tres de fútbol, pistas de patinaje, sectores de juegos para niños, vestuarios, instalaciones complementarias y, por supuesto, árboles y verde".
«LAS VEGAS». Clarín. Buenos Aires: 1979-04-25.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	El americano Jimmy Connors avanzó a la segunda ronda del torneo que se está disputando en esta ciudad, al derrotar a su compatriota Pate Dupré por 6-4 y 6-3, sin mayores dificultades. Connors está preclasificado segundo en este certamen que cuenta con 250 mil dólares en premios y en el que participa toda la primera plana del tenis mundial, con excepción del recientemente operado Guillermo Vilas.
«Hace poco tiempo alteró la tranquilidad marplatense con discutidas declaraciones. En el reportaje concedido a nuestros enviados el intendente de la Feliz se descubrió como un hombre interesado en prestigiar la función pública, ávido de participación comunitaria y decidido enamorado de Mar del Plata». Clarín. Buenos Aires: 1979-01-25.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Escogiendo recuerdos de su niñez y adolescencia, Russak evocó los 6 años transcurridos en el colegio San Albano, de Lomas de Zamora (6º grado a 5º año), donde, además de disciplina, aprendió a amar el orden y se perfeccionó en deportes, alguno tan rudo como el rugby; también en pelota a paleta, tenis y golf. A la vez, es consumado jinete, pero no por el placer de la equitación. "Cabalgando en mi propiedad observo mejor las cosas que desde un automóvil", aseguró.
«Por Alberto Fernández, enviado especial». Clarín. Buenos Aires: 1979-02-21.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	también para el turista que prefiere la comodidad una cinta mecánica, que esta más de acuerdo con las modernas líneas arquitectónicas del hotel y que lo trasladan hasta la puerta de entrada sin necesidad de caminar. Todo está al alcance de un botón, o de un teléfono. Confort. Lo que usted quiera. Canchas de tenis, pileta de natación, gimnasio, sala de masajes, peluquería, boutique... Para qué seguir.
