BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez,
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo. No se
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo. No se puede decir de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Cabría preguntar a cada uno de los protagonistas de esas afirmaciones generalizadas a qué deporte se refieren. Hay un deporte-espectáculo,  un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo. No se puede decir de él que practica un deporte-juego, aun cuando se diga
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				un deporte-competición, un deporte-juego, un deporte-rivalidad, un deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo. No se puede decir de él que practica un deporte-juego, aun cuando se diga popularmente que «juega» un partido. El juego es para el público; no para el protagonista (llamado «jugador»), que actúa por obligación, se encuentre a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				deporte-esfuerzo, un deporte-profesión, un deporte-salud, etc., etc. En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo. No se puede decir de él que practica un deporte-juego, aun cuando se diga popularmente que «juega» un partido. El juego es para el público; no para el protagonista (llamado «jugador»), que actúa por obligación, se encuentre a gusto o a disgusto.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En algunas formas de practicar deporte coinciden varias de estas modalidades. Pero no siempre se dan todas ellas. Cuando un futbolista de primera división participa en su partido semanal, siguiendo el calendario establecido, practica un deporte-profesión y participa, a la vez, en un deporte-espectáculo. No se puede decir de él que practica un deporte-juego, aun cuando se diga popularmente que «juega» un partido. El juego es para el público; no para el protagonista (llamado «jugador»), que actúa por obligación, se encuentre a gusto o a disgusto.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				¿Qué deporte hace César Pérez de Tudela cuando escala el Eiger por la cara Norte? Hace montañismo, alpinismo. ¿Y qué clase de deporte es el montañismo? ¿Acaso el mismo que el que practica el escolar que juega en la cancha de su colegio el día de fiesta, o el que hace el octogenario que da su paseo-deportivo diario
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				¿Qué deporte hace César Pérez de Tudela cuando escala el Eiger por la cara Norte? Hace montañismo, alpinismo. ¿Y qué clase de deporte es el montañismo? ¿Acaso el mismo que el que practica el escolar que juega en la cancha de su colegio el día de fiesta, o el que hace el octogenario que da su paseo-deportivo diario para conservar su salud, o aquél en el que participa el espectador asiduo de un graderío? Todos hacen deporte,
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				de deporte es el montañismo? ¿Acaso el mismo que el que practica el escolar que juega en la cancha de su colegio el día de fiesta, o el que hace el octogenario que da su paseo-deportivo diario para conservar su salud, o aquél en el que participa el espectador asiduo de un graderío? Todos hacen deporte, o al menos participan del deporte. Pero ni como hábito personal, ni como actividad social, ni como situación humana, realizan todos una misma cosa. Deporte no es un término unívoco.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				mismo que el que practica el escolar que juega en la cancha de su colegio el día de fiesta, o el que hace el octogenario que da su paseo-deportivo diario para conservar su salud, o aquél en el que participa el espectador asiduo de un graderío? Todos hacen deporte, o al menos participan del deporte. Pero ni como hábito personal, ni como actividad social, ni como situación humana, realizan todos una misma cosa. Deporte no es un término unívoco.
