BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cayetano, Moisés: Autonomías, ocio, educación y cultura. Madrid: Zero, 1980.	Cayetano, Moisés	Autonomías, ocio, educación y cultura	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				– Campo anexo polideportivo: gimnasio, atletismo, fútbol, balonmano, baloncesto, tenis, etc.
«Los escrúpulos de TVE». El País. Madrid: Diario El País, S.A., 1980-02-09.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	deporte. Opinan sobre este tema Miguel Angel Martínez (PSOE), Carmela García Moreno (UCD), Alberto de Armas (PSOE), Manuel Santana, director de la Escuela Nacional de Tenis; Antonio de Senillosa (CD); José María García, comentarista deportivo radiofónico; Julián García Candáu, redactor jefe de deportes de EL PAÍS; Emiliano Rodríguez, ex jugador internacional de baloncesto; Santiago Esteva, nadador; Carmen Valero, atleta; Julián Mir, director del periódico deportivo Dicen; Pérez de Petinto, ex recordman nacional de atletismo; Miguel de la Quadra Salcedo, olímpico de Melbourne y Roma, y otras personalidades.
«GARCÍA CANDAU». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La Federación Española de Baloncesto ha firmado un contrato de publicidad para las selecciones nacionales masculina y femenina. La fórmula inventada por Saporta para el basket tendrá que ser, en un futuro próximo, el modelo para otra serie de equipos nacionales. Un pequeño anagrama en el uniforme permitirá a la Federación pagar primas a los jugadores y compensar a aquellos equipos
«GARCÍA CANDAU». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El ejemplo del baloncesto tendrá que cundir. El deporte debe habituarse a buscar recursos distintos a los tradicionales que deben ser destinados a la promoción del deporte de base.
«Italia ganó a España». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Baloncesto
«Italia ganó a España». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La selección italiana de baloncesto batió a la española por 101-100, en partido disputado anoche en La Coruña, y correspondiente al torneo internacional amistoso que se disputa en esta ciudad. En el mismo torneo, la URSS ganó con facilidad a Francia, por 111-75.
«Derrota de España ante la Unión Soviética». El País. Madrid: Diario El País, S.A., 1980-07-10.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Baloncesto
«Regresó a Madrid la primera expedición española a los Juegos Olímpicos». El País. Madrid: Diario El País, S.A., 1980-08-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Al baloncesto lo más que se le podía pedir en un torneo normalizado era el sexto lugar. El cuarto es, en definitiva, esa sexta plaza teórica. Por delante hubiera estado el supercampeón olímpico, Estados Unidos, y probablemente Puerto Rico, aunque la clasificación de esta selección habría dependido, como la española, de las múltiples combinaciones posibles
«Regresó a Madrid la primera expedición española a los Juegos Olímpicos». El País. Madrid: Diario El País, S.A., 1980-08-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	por asegurar que se hubiera batido a Italia, e incluso a Yugoslavia, a pesar de la indudable categoría de esta selección. Estos dos encuentros perdidos, con Rullán, como mínimo, hubiesen tenido otras características. Quizá el torneo no ha tenido la calidad, esperada, y ello nos favoreció; pero, con todo, el baloncesto español supo perder complejos en una competición de este calibre. Solamente ante la URSS se arrojó la toalla. La URSS, en definitiva, fue la gran decepción del torneo. Su fracaso fue evidente. gracias al veterano Serguei Belov pudo subir al podio. La URSS cifra demasiado su juego en la altura de sus
«Para UCD y PSOE, la normativa sub-20 es anticonstitucional». El País. Madrid: Diario El País, S.A., 1980-11-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	José Antonio Sagardoy, de todos modos, considera que el decreto que regule el régimen jurídico-laboral de los deportistas profesionales debe contar con apartados específicos para determinados deportes, como podrían ser fútbol y baloncesto, entre otros. «Estos apartados», añadió Sagardoy, «deberán estar en función de las aptitudes de cada deporte, porque no todos son iguales. La regulación jurídica del deportista profesional, por tanto, debe contar con algunos aspectos unitarios, con disposiciones comunes, y otras específicas».
«Cabeza también hace &#34;cortes de manga&#34;». El País. Madrid: Diario El País, S.A., 1980-12-16.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	de pecho, habrá que ir haciéndose a la idea de que todo será como siempre. Yo no me fío del Barcelona, a pesar de la buena racha que está viviendo. Y, además, creo que el Barça siempre hace lo posible para que sea campeón el Madrid. Ahí está el caso del Barcelona de baloncesto. Hace unas semanas era casi seguro campeón de Liga. De momento, ya está empatado con el Madrid.
«El Estudiantes ganó al Barcelona». El País. Madrid: Diario El País, S.A., 1980-12-16.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	BALONCESTO
«El Estudiantes ganó al Barcelona». El País. Madrid: Diario El País, S.A., 1980-12-16.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El Joventut se escapa en la tabla de la Liga de baloncesto tras la derrota sufrida el domingo por el Barcelona en la cancha del Estudiantes. Los madrileños ganaron por 83-80 tras un gran partido, con alternativas en el marcador. Enorme emoción y ambiente tremendo. Joventut y Madrid ganaron fuera.
«El Estudiantes pletórico, pudo con el Barcelona». El País. Madrid: Diario El País, S.A., 1980-12-16.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Baloncesto: el Magariños, abarrotado, vibró como nunca
«Stielike, definitivamente no estará en el Camp Nou». El País. Madrid: Diario El País, S.A., 1980-02-12.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	— a 4.000 pesetas o alguna tribuna a 17.000 pesetas, pero ayer ni siquiera era fácil reconocer un revendedor que fuese capaz de suministrar una entrada, aunque fuese a un precio abusivo. Sin embargo, la terrible expectación no debe hacer a los madridistas temer una encerrona. El público del Barcelona demostró en el último Barcelona-Madrid de baloncesto una gran deportividad. Ganó el Madrid y fue despedido con aplausos, pese a que ese resultado le suponía al Barcelona la pérdida de su más clara ocasión de ganar la Liga en muchos años.
«No hubo &#34;pucherazo&#34; en la asamblea». El País. Madrid: Diario El País, S.A., 1980-03-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Baloncesto
«No hubo &#34;pucherazo&#34; en la asamblea». El País. Madrid: Diario El País, S.A., 1980-03-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La asamblea extraordinaria de la Federación de Baloncesto, celebrada ayer, costó un millón de pe setas y quedó en agua de borrajas, pues se produjo el «pucherazo» que se temía. Todo quedó aplazado para la ordinaria del mes de junio, salvo la aclaración de que las competiciones de élite no estarán subvencionadas y que el presupuesto dado por el CSD
«Zatopek: &#34;El socialismo, única vía para el desarrollo del deporte&#34;». El País. Madrid: Diario El País, S.A., 1980-03-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	a los que dejó pasar por creer que estaban más frescos que él —no habían corrido los 10.000 metros y Zatopek sí—, dieron síntomas de fatiga y se lanzó en pos de ellos en la última vuelta. Sus contactos con el deporte español se reducen a su despedida en San Sebastián. Recuerda al Real Madrid en fútbol y baloncesto, y a algunos tenistas. De atletas, no recuerda nombres. En cambio, sí sabe del atletismo de otros países, y califica a Sebastián Coe y a Bill Rodgers como los mejores en las pruebas en que él destacó: «Viren ya poco puede hacer, y Rono, después de sus récords mundiales, se
«La URSS ganó el torneo de La Coruña». El País. Madrid: Diario El País, S.A., 1980-05-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Baloncesto
«La URSS ganó el torneo de La Coruña». El País. Madrid: Diario El País, S.A., 1980-05-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La Unión Soviética se proclamó ayer campeona invicta del torneo internacional de baloncesto Ciudad de La Coruña. La URSS se impuso a España, por 100 a 83, en el último partido del torneo. Al finalizar la primera parte del encuentro el resultado era de 50 a 45, favorable al conjunto soviético. En el otro partido de la última jornada, Italia, se impuso
«Con una misa comienzan hoy oficialmente las fiestas de San Isidro». El País. Madrid: Diario El País, S.A., 1980-05-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Mayúsculas no acentuadas en el original	polideportivos permanecerán inactivos. En el de Orcasitas, por ejemplo, comienzan el 4 de mayo varios torneos de fútbol sala, para las diversas categorías de infantiles, juveniles y aficionados, que continuarán los días 11, 18 y 25 de mayo. En el polideportivo San Juan Bautista, cuatro equipos de escuelas municipales disputarán un torneo de baloncesto. El 6 de mayo, en la explanada situada entre la catedral de la Almudena y la plaza de la Armería tendrá lugar un concurso de pintura infantil al aire libre.
«El olimpismo, en sus horas más bajas». El País. Madrid: Diario El País, S.A., 1980-06-03.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	decisiones serán remitidas al COI, del que esperan su comprensión para favorecer el apoliticismo más completo. Según ello, el CNOSF incluso ha dejado ya claro que no inscribirá a ningún equipo en deportes colectivos que no haya conseguido su clasificación y «sobre el terreno» en los torneos preolímpicos. Así al de baloncesto, que se clasificó en el último de Ginebra —cuarto tras España— al haber más plazas disponibles por las bajas seguras de Estados Unidos y Canadá no se le dejará ir, aunque aceptó «cubrir el hueco». El hockey, el fútbol y el waterpolo rehusaron directamente. De todas formas, la última palabra se dirá
